primary_key,企业名称,证书编号,认定时间,有效期
21655,上海兰谊科技有限公司,GR202331005006,2023/12/12 0:00,三年
21656,上海亿琪软件有限公司,GR202331005007,2023/12/12 0:00,三年
21657,上海市干细胞技术有限公司,GR202331005008,2023/12/12 0:00,三年
21658,依必艾传动系统（上海）有限公司,GR202331005009,2023/12/12 0:00,三年
21659,上海金陵智能电表有限公司,GR202331005010,2023/12/12 0:00,三年
21660,上海美迪西生物医药股份有限公司,GR202331005011,2023/12/12 0:00,三年
21661,上海法路源医疗器械有限公司,GR202331005012,2023/12/12 0:00,三年
21662,上海迪夫格环境科技有限公司,GR202331005013,2023/12/12 0:00,三年
21663,上海奥米嘉能源科技有限公司,GR202331005014,2023/12/12 0:00,三年
21664,上海青翼工业软件有限公司,GR202331005015,2023/12/12 0:00,三年
21665,上海典跃建材科技有限公司,GR202331005016,2023/12/12 0:00,三年
21666,上海景物科技发展有限公司,GR202331005017,2023/12/12 0:00,三年
21667,上海希望树生物科技有限公司,GR202331005018,2023/12/12 0:00,三年
21668,数码通信息产业（集团）有限公司,GR202331005019,2023/12/12 0:00,三年
21669,上海翼捷工业安全设备股份有限公司,GR202331005020,2023/12/12 0:00,三年
21670,上海君屹工业自动化股份有限公司,GR202331005021,2023/12/12 0:00,三年
21671,上海凭安征信服务有限公司,GR202331005022,2023/12/12 0:00,三年
21672,上海新开宝商务印刷有限公司,GR202331005023,2023/12/12 0:00,三年
21673,上海锴士智能科技有限公司,GR202331005024,2023/12/12 0:00,三年
21674,广检检测技术（上海）有限公司,GR202331005025,2023/12/12 0:00,三年
21675,上海三龙建设装饰工程有限公司,GR202331005026,2023/12/12 0:00,三年
21676,上海澜枫汽车零部件有限公司,GR202331005027,2023/12/12 0:00,三年
21677,上海凯赛生物技术股份有限公司,GR202331005028,2023/12/12 0:00,三年
21678,上海百辰环保科技有限公司,GR202331005029,2023/12/12 0:00,三年
21679,佰伸软件信息技术（上海）有限公司,GR202331005030,2023/12/12 0:00,三年
21680,上海海魄信息科技股份有限公司,GR202331005031,2023/12/12 0:00,三年
21681,华能核能技术研究院有限公司,GR202331005032,2023/12/12 0:00,三年
21682,上海希木文化传播有限公司,GR202331005033,2023/12/12 0:00,三年
21683,上海苏河汇科技服务股份有限公司,GR202331005034,2023/12/12 0:00,三年
21684,上海嘉金泵业制造有限公司,GR202331005035,2023/12/12 0:00,三年
21685,上海曼斯克物联网科技有限公司,GR202331005036,2023/12/12 0:00,三年
21686,上海菲歌特医疗科技有限公司,GR202331005037,2023/12/12 0:00,三年
21687,上海亚凌实业有限公司,GR202331005038,2023/12/12 0:00,三年
21688,上海嘉迪机械有限公司,GR202331005039,2023/12/12 0:00,三年
21689,上海业跃环保科技有限公司,GR202331005040,2023/12/12 0:00,三年
21690,上海唯师网络科技有限公司,GR202331005041,2023/12/12 0:00,三年
21691,上海乔国智能科技有限公司,GR202331005042,2023/12/12 0:00,三年
21692,复睿智行科技（上海）有限公司,GR202331005043,2023/12/12 0:00,三年
21693,永林电子（上海）有限公司,GR202331005044,2023/12/12 0:00,三年
21694,上海银聪新材料科技有限公司,GR202331005045,2023/12/12 0:00,三年
21695,上海笠昕科技有限公司,GR202331005046,2023/12/12 0:00,三年
21696,柯尼卡美能达再启医疗设备（上海）有限公司,GR202331005047,2023/12/12 0:00,三年
21697,橙狮体育有限公司,GR202331005048,2023/12/12 0:00,三年
21698,上海思卡福建筑科技有限公司,GR202331005049,2023/12/12 0:00,三年
21699,上海赛而微微电子科技有限公司,GR202331005050,2023/12/12 0:00,三年
21700,上海零废宝智能科技有限公司,GR202331005051,2023/12/12 0:00,三年
21701,上海天峰物联网科技有限公司,GR202331005052,2023/12/12 0:00,三年
21702,上海科泰运输制冷设备有限公司,GR202331005053,2023/12/12 0:00,三年
21703,上海品济生物科技有限公司,GR202331005054,2023/12/12 0:00,三年
21704,上海远贺视觉科技有限公司,GR202331005055,2023/12/12 0:00,三年
21705,上海浦凯预制建筑科技有限公司,GR202331005056,2023/12/12 0:00,三年
21706,上海吉埃姆智能设备有限公司,GR202331005057,2023/12/12 0:00,三年
21707,上海向恒生态环保工程有限公司,GR202331005058,2023/12/12 0:00,三年
21708,上海亚威环保科技有限公司,GR202331005059,2023/12/12 0:00,三年
21709,恒捷信息科技（上海）有限公司,GR202331005060,2023/12/12 0:00,三年
21710,锌韵智能科技（上海）有限公司,GR202331005061,2023/12/12 0:00,三年
21711,上海麦豪新材料科技有限公司,GR202331005062,2023/12/12 0:00,三年
21712,上海育融软件有限公司,GR202331005063,2023/12/12 0:00,三年
21713,上海润锦茂信息科技有限公司,GR202331005064,2023/12/12 0:00,三年
21714,上海华虹挚芯电子科技有限公司,GR202331005065,2023/12/12 0:00,三年
21715,上海康展物流有限公司,GR202331005066,2023/12/12 0:00,三年
21716,上海壬富家具有限公司,GR202331005067,2023/12/12 0:00,三年
21717,上海恩潼信息科技有限公司,GR202331005068,2023/12/12 0:00,三年
21718,上海康恒环境股份有限公司,GR202331005069,2023/12/12 0:00,三年
21719,上海铂锐实业发展有限公司,GR202331005070,2023/12/12 0:00,三年
21720,上海纬博斐信息科技有限公司,GR202331005071,2023/12/12 0:00,三年
21721,上海百洋制药股份有限公司,GR202331005072,2023/12/12 0:00,三年
21722,上海奇可网络科技有限公司,GR202331005073,2023/12/12 0:00,三年
21723,派润（上海）工业科技有限公司,GR202331005074,2023/12/12 0:00,三年
21724,上海异工同智信息科技有限公司,GR202331005075,2023/12/12 0:00,三年
21725,上海雅本化学有限公司,GR202331005076,2023/12/12 0:00,三年
21726,上海合柱机械有限公司,GR202331005077,2023/12/12 0:00,三年
21727,上海金蔚实业有限公司,GR202331005078,2023/12/12 0:00,三年
21728,上海迎嘉通信技术有限公司,GR202331005079,2023/12/12 0:00,三年
21729,上海琦天汽车零部件有限公司,GR202331005080,2023/12/12 0:00,三年
21730,上海迦诺精密机械科技发展有限公司,GR202331005081,2023/12/12 0:00,三年
21731,上海青世工业铝型材有限公司,GR202331005082,2023/12/12 0:00,三年
21732,上海翟氏混凝土有限公司,GR202331005083,2023/12/12 0:00,三年
21733,上海松韬自动化设备有限公司,GR202331005084,2023/12/12 0:00,三年
21734,哲为（上海）科技有限公司,GR202331005085,2023/12/12 0:00,三年
21735,上海纳特汽车零部件有限公司,GR202331005086,2023/12/12 0:00,三年
21736,上海平可行智能科技有限公司,GR202331005087,2023/12/12 0:00,三年
21737,上海朴电电力设计有限公司,GR202331005088,2023/12/12 0:00,三年
21738,上海志远生态园林工程有限公司,GR202331005089,2023/12/12 0:00,三年
21739,上海蓉韵材化检验信息技术有限公司,GR202331005090,2023/12/12 0:00,三年
21740,上海源惠电气自动化工程股份有限公司,GR202331005091,2023/12/12 0:00,三年
21741,锘海生物科学仪器（上海）有限公司,GR202331005092,2023/12/12 0:00,三年
21742,上海戴迪生物科技有限公司,GR202331005093,2023/12/12 0:00,三年
21743,谱想医疗科技（上海）有限公司,GR202331005094,2023/12/12 0:00,三年
21744,上海荷有科技有限公司,GR202331005095,2023/12/12 0:00,三年
21745,上海哲胜环保科技有限公司,GR202331005096,2023/12/12 0:00,三年
21746,上海欣旺优能材料股份有限公司,GR202331005097,2023/12/12 0:00,三年
21747,太丛信息科技（上海）有限公司,GR202331005098,2023/12/12 0:00,三年
21748,上海闻越信息技术有限公司,GR202331005099,2023/12/12 0:00,三年
21749,上海山巅智能科技有限公司,GR202331005100,2023/12/12 0:00,三年
21750,语冠信息技术（上海）有限公司,GR202331005101,2023/12/12 0:00,三年
21751,瑞羲（上海）信息技术有限公司,GR202331005102,2023/12/12 0:00,三年
21752,上海天原集团胜德塑料有限公司,GR202331005103,2023/12/12 0:00,三年
21753,上海杰视医疗科技有限公司,GR202331005104,2023/12/12 0:00,三年
21754,上海有间建筑科技有限公司,GR202331005105,2023/12/12 0:00,三年
21755,上海施孝磁力泵阀有限公司,GR202331005106,2023/12/12 0:00,三年
21756,上海兴驰电子有限公司,GR202331005107,2023/12/12 0:00,三年
21757,上海久翊汽车零部件有限公司,GR202331005108,2023/12/12 0:00,三年
21758,上海钧正机械设备有限公司,GR202331005109,2023/12/12 0:00,三年
21759,上海指若数科技有限公司,GR202331005110,2023/12/12 0:00,三年
21760,上海晶邝半导体科技有限公司,GR202331005111,2023/12/12 0:00,三年
21761,上海中如智慧能源集团有限公司,GR202331005112,2023/12/12 0:00,三年
21762,上海速芯生物科技有限公司,GR202331005113,2023/12/12 0:00,三年
21763,上海阙如网络科技有限公司,GR202331005114,2023/12/12 0:00,三年
21764,上海大智慧股份有限公司,GR202331005115,2023/12/12 0:00,三年
21765,上海启旅建筑科技有限公司,GR202331005116,2023/12/12 0:00,三年
21766,萌语软件（上海）有限公司,GR202331005117,2023/12/12 0:00,三年
21767,量投科技（上海）股份有限公司,GR202331005118,2023/12/12 0:00,三年
21768,上海纬百科技有限公司,GR202331005119,2023/12/12 0:00,三年
21769,上海名高印刷设备有限公司,GR202331005120,2023/12/12 0:00,三年
21770,上海绿之声科技有限公司,GR202331005121,2023/12/12 0:00,三年
21771,上海登临科技有限公司,GR202331005122,2023/12/12 0:00,三年
21772,上海鼎易信息技术有限公司,GR202331005123,2023/12/12 0:00,三年
21773,上海职群信息科技有限公司,GR202331005124,2023/12/12 0:00,三年
21774,上海三环磁性材料有限公司,GR202331005125,2023/12/12 0:00,三年
21775,芯迪半导体科技（上海）有限公司,GR202331005126,2023/12/12 0:00,三年
21776,上海泛翔网络科技有限公司,GR202331005127,2023/12/12 0:00,三年
21777,上海卉曼信息科技有限公司,GR202331005128,2023/12/12 0:00,三年
21778,上海庆科信息技术有限公司,GR202331005129,2023/12/12 0:00,三年
21779,上海云梳网络科技有限公司,GR202331005130,2023/12/12 0:00,三年
21780,上海量化森林科技有限公司,GR202331005131,2023/12/12 0:00,三年
21781,上海雪代日用化学有限公司,GR202331005132,2023/12/12 0:00,三年
21782,上海宇叠智能科技有限公司,GR202331005133,2023/12/12 0:00,三年
21783,上海起观智能科技有限公司,GR202331005134,2023/12/12 0:00,三年
21784,岱特智能科技（上海）有限公司,GR202331005135,2023/12/12 0:00,三年
21785,上海品彦光电科技有限公司,GR202331005136,2023/12/12 0:00,三年
21786,上海然勤光电科技有限公司,GR202331005137,2023/12/12 0:00,三年
21787,上海嘉焱物联网科技有限公司,GR202331005138,2023/12/12 0:00,三年
21788,上海中欣信息科技有限公司,GR202331005139,2023/12/12 0:00,三年
21789,上海掌欣信息技术有限公司,GR202331005140,2023/12/12 0:00,三年
21790,上海万卷印刷股份有限公司,GR202331005141,2023/12/12 0:00,三年
21791,上海神齐信息科技有限公司,GR202331005142,2023/12/12 0:00,三年
21792,上海安字实业有限公司,GR202331005143,2023/12/12 0:00,三年
21793,上海英迈包装科技有限公司,GR202331005144,2023/12/12 0:00,三年
21794,大作（上海）信息科技有限公司,GR202331005145,2023/12/12 0:00,三年
21795,上海宝微软件有限公司,GR202331005146,2023/12/12 0:00,三年
21796,上海中弈信息科技有限公司,GR202331005147,2023/12/12 0:00,三年
21797,上海新上化高分子材料有限公司,GR202331005148,2023/12/12 0:00,三年
21798,宝武清洁能源有限公司,GR202331005149,2023/12/12 0:00,三年
21799,上海讯铭软件有限公司,GR202331005150,2023/12/12 0:00,三年
21800,上海贤恩智能物流科技有限公司,GR202331005151,2023/12/12 0:00,三年
21801,闳康技术检测（上海）有限公司,GR202331005152,2023/12/12 0:00,三年
21802,上海多瑞生物科技有限责任公司,GR202331005153,2023/12/12 0:00,三年
21803,上海开隆冶金机械制造有限公司,GR202331005154,2023/12/12 0:00,三年
21804,上海妙想教育科技有限公司,GR202331005155,2023/12/12 0:00,三年
21805,醴泉信息技术（上海）有限公司,GR202331005156,2023/12/12 0:00,三年
21806,上海集刻科技有限公司,GR202331005157,2023/12/12 0:00,三年
21807,上海翌旭网络科技有限公司,GR202331005158,2023/12/12 0:00,三年
21808,上海珀立信息科技有限公司,GR202331005159,2023/12/12 0:00,三年
21809,上海志坚科技有限公司,GR202331005160,2023/12/12 0:00,三年
21810,上海萃熙智能科技有限公司,GR202331005161,2023/12/12 0:00,三年
21811,上海任威电子科技有限公司,GR202331005162,2023/12/12 0:00,三年
21812,上海库赞轨道交通科技有限公司,GR202331005163,2023/12/12 0:00,三年
21813,上海能源建设工程设计研究有限公司,GR202331005164,2023/12/12 0:00,三年
21814,谊鑫胶带（上海）有限公司,GR202331005165,2023/12/12 0:00,三年
21815,皖泰自动化科技（上海）有限公司,GR202331005166,2023/12/12 0:00,三年
21816,上海汉兴化工科技有限公司,GR202331005167,2023/12/12 0:00,三年
21817,上海菱威深信息技术有限公司,GR202331005168,2023/12/12 0:00,三年
21818,上海帕科视讯科技有限公司,GR202331005169,2023/12/12 0:00,三年
21819,上海缘图光电科技有限公司,GR202331005170,2023/12/12 0:00,三年
21820,上海域起网络科技有限公司,GR202331005171,2023/12/12 0:00,三年
21821,上海不忧兔网络科技有限公司,GR202331005172,2023/12/12 0:00,三年
21822,上海未瞳信息技术有限公司,GR202331005173,2023/12/12 0:00,三年
21823,上海星焰印务有限公司,GR202331005174,2023/12/12 0:00,三年
21824,上海立羽勘测有限公司,GR202331005175,2023/12/12 0:00,三年
21825,上海仁朋实业有限公司,GR202331005176,2023/12/12 0:00,三年
21826,上海麦玺隆机械科技有限公司,GR202331005177,2023/12/12 0:00,三年
21827,上海梓旭文化传播有限公司,GR202331005178,2023/12/12 0:00,三年
21828,辰邦医疗设备（上海）有限公司,GR202331005179,2023/12/12 0:00,三年
21829,上海诗冠印刷有限公司,GR202331005180,2023/12/12 0:00,三年
21830,上海天跃科技股份有限公司,GR202331005181,2023/12/12 0:00,三年
21831,上海驰盟光电科技有限公司,GR202331005182,2023/12/12 0:00,三年
21832,上海致佩品牌设计有限公司,GR202331005183,2023/12/12 0:00,三年
21833,上海乐辰生物科技有限公司,GR202331005184,2023/12/12 0:00,三年
21834,上海创博生态工程有限公司,GR202331005185,2023/12/12 0:00,三年
21835,上海传泰电子科技有限公司,GR202331005186,2023/12/12 0:00,三年
